DMModule,submodel,Tables,url,Table,Abbreviation,Description,TableModule,Activity code
Sales,Sales Returns,PRETURND.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRETURND.htm,PRETURND,PND,Detail return,Purchasing,
Sales,Sales Returns,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Sales Returns,BPARTNER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPARTNER.htm,BPARTNER,BPR,Business partner,Common Data,
Sales,Sales Returns,BPDLVCUST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPDLVCUST.htm,BPDLVCUST,BPD,Ship-to customer,Common Data,
Sales,Sales Returns,SDELIVERY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERY.htm,SDELIVERY,SDH,Delivery header,Sales,
Sales,Sales Returns,SRETURN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SRETURN.htm,SRETURN,SRH,Sales return header,Sales,
Sales,Sales Returns,AUTILIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/AUTILIS.htm,AUTILIS,AUS,Users,Supervisor,
Sales,Sales Returns,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Sales,Sales Returns,SRETURND.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SRETURND.htm,SRETURND,SRD,Sales return detail,Sales,
Sales,Sales Returns,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Sales,Sales Returns,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Sales,Sales Returns,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Sales,Sales Returns,SINVOICED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICED.htm,SINVOICED,SID,Sales invoice detail,Sales,
Sales,Sales Returns,SDELIVERYD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERYD.htm,SDELIVERYD,SDD,Delivery detail,Sales,
Sales,Sales Returns,ITMSALES.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMSALES.htm,ITMSALES,ITS,Products - sales,Common Data,
Sales,Sales Price,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Sales Price,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Sales,Sales Price,SPRICLIST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPRICLIST.htm,SPRICLIST,SPL,Customer price lists,Common Data,
Sales,Sales Price,SPRICFICH.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPRICFICH.htm,SPRICFICH,SPF,Customer prices (records),Sales,
Sales,Sales Price,SPREASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPREASON.htm,SPREASON,SPR,Sales price list reasons,Common Data,
Sales,Sales Price,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Sales,Sales Price,SPRICCONF.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPRICCONF.htm,SPRICCONF,SPC,Customer pricing parameters,Common Data,
Sales,Sales Price,SFOOTINV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SFOOTINV.htm,SFOOTINV,SFI,Invoicing elements,Common Data,
Sales,Sales Price,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Stock,Stock,STOLOTFCY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOLOTFCY.htm,STOLOTFCY,SLF,Lots - sites,Stock,
Stock,Stock,TABCOSTMET.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCOSTMET.htm,TABCOSTMET,TCM,Valuation methods,Common Data,
Stock,Stock,STOQLYH.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOQLYH.htm,STOQLYH,QLH,Quality control header,Stock,
Stock,Stock,STOLOCAFF.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOLOCAFF.htm,STOLOCAFF,STF,Bin assignment,Stock,
Stock,Stock,STOSRG.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOSRG.htm,STOSRG,SRG,Storage,Stock,
Stock,Stock,ITMCATEG.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMCATEG.htm,ITMCATEG,ITG,Product category,Common Data,
Stock,Stock,TABSTORUL.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABSTORUL.htm,TABSTORUL,SRU,Stock management rules,Common Data,
Stock,Stock,TABALLRUL.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABALLRUL.htm,TABALLRUL,TRU,Allocation and issue rules,Common Data,
Stock,Stock,GAUTACE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GAUTACE.htm,GAUTACE,GAU,Automatic journals,Common Data,
Stock,Stock,STOCOST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOCOST.htm,STOCOST,STP,Stock FIFO cost,Stock,
Stock,Stock,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Stock,Stock,TABLOCTYP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABLOCTYP.htm,TABLOCTYP,TLO,Location type table,Stock,
Stock,Stock,STOACCPAR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOACCPAR.htm,STOACCPAR,SAC,Actng. interface parameter,Stock,
Stock,Stock,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Stock,Stock,STOPAR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOPAR.htm,STOPAR,STE,Stock parameters,Stock,
Stock,Stock,ITMMVTHIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMVTHIS.htm,ITMMVTHIS,ITH,Total product - site history,Common Data,
