Table,Abbreviation,Description,Column,Normal title,Type,Link expression,TableName____ColumnName____Columndescription
SVATCTL,SVAT,Control SVAT rules,UPDUSR,User,AUS,[AUS]CODUSR=[SVAT]UPDUSR,SVATCTL___UPDUSR___User
TAAAXXX,XXX,Template table to copy,AUUID,Single identifier,AUUID,,TAAAXXX___AUUID___Single identifier
TAAAXXX,XXX,Template table to copy,CREDAT,Date created,D,,TAAAXXX___CREDAT___Date created
TAAAXXX,XXX,Template table to copy,CREDATTIM,Date time,ADATIM,,TAAAXXX___CREDATTIM___Date time
TAAAXXX,XXX,Template table to copy,CREUSR,Creation user,A,,TAAAXXX___CREUSR___Creation user
TAAAXXX,XXX,Template table to copy,UPDDAT,Change date,D,,TAAAXXX___UPDDAT___Change date
TAAAXXX,XXX,Template table to copy,UPDDATTIM,Date time,ADATIM,,TAAAXXX___UPDDATTIM___Date time
TAAAXXX,XXX,Template table to copy,UPDUSR,Change user,A,,TAAAXXX___UPDUSR___Change user
TAAAXXX,XXX,Template table to copy,XXXDES,Description,DES,,TAAAXXX___XXXDES___Description
TAAAXXX,XXX,Template table to copy,XXXNUM,,A,,TAAAXXX___XXXNUM___
TAAAXXX,XXX,Template table to copy,XXXSHO,Short description,SHO,,TAAAXXX___XXXSHO___Short description
TABACCINT,TCI,Intercompany account mapping,ACCSRCCDT,Source credit,GAC,[GAC]GAC0=COASRC;ACCSRCCDT,TABACCINT___ACCSRCCDT___Source credit
TABACCINT,TCI,Intercompany account mapping,ACCSRCDEB,Source debit,GAC,[GAC]GAC0=COASRC;ACCSRCDEB,TABACCINT___ACCSRCDEB___Source debit
TABACCINT,TCI,Intercompany account mapping,ACCTGRCDT,Target credit,GAC,[GAC]GAC0=COATGR;ACCTGRCDT,TABACCINT___ACCTGRCDT___Target credit
TABACCINT,TCI,Intercompany account mapping,ACCTGRDEB,Target debit,GAC,[GAC]GAC0=COATGR;ACCTGRDEB,TABACCINT___ACCTGRDEB___Target debit
TABACCINT,TCI,Intercompany account mapping,AUUID,Single identifier,AUUID,,TABACCINT___AUUID___Single identifier
TABACCINT,TCI,Intercompany account mapping,BPRSRC,Source BP,BPR,[BPR]BPR0=[TCI]BPRSRC,TABACCINT___BPRSRC___Source BP
TABACCINT,TCI,Intercompany account mapping,BPRTGR,Target BP,BPR,[BPR]BPR0=[TCI]BPRTGR,TABACCINT___BPRTGR___Target BP
TABACCINT,TCI,Intercompany account mapping,COASRC,Source main chart,COA,[COA]COA0=[TCI]COASRC,TABACCINT___COASRC___Source main chart
TABACCINT,TCI,Intercompany account mapping,COATGR,Target main chart,COA,[COA]COA0=[TCI]COATGR,TABACCINT___COATGR___Target main chart
TABACCINT,TCI,Intercompany account mapping,CPYSRC,Source company,CPY,[CPY]CPY0=[TCI]CPYSRC,TABACCINT___CPYSRC___Source company
TABACCINT,TCI,Intercompany account mapping,CPYTGR,Target company,CPY,[CPY]CPY0=[TCI]CPYTGR,TABACCINT___CPYTGR___Target company
TABACCINT,TCI,Intercompany account mapping,CREDAT,Date created,D,,TABACCINT___CREDAT___Date created
TABACCINT,TCI,Intercompany account mapping,CREDATTIM,Date time,ADATIM,,TABACCINT___CREDATTIM___Date time
TABACCINT,TCI,Intercompany account mapping,CREUSR,Creation user,A,,TABACCINT___CREUSR___Creation user
TABACCINT,TCI,Intercompany account mapping,EXPNUM,Export number,L,,TABACCINT___EXPNUM___Export number
TABACCINT,TCI,Intercompany account mapping,FCYSRC,Source site,FCY,[FCY]FCY0=[TCI]FCYSRC,TABACCINT___FCYSRC___Source site
TABACCINT,TCI,Intercompany account mapping,FCYTGR,Target site,FCY,[FCY]FCY0=[TCI]FCYTGR,TABACCINT___FCYTGR___Target site
TABACCINT,TCI,Intercompany account mapping,LEDTYPSRC,Source,M,,TABACCINT___LEDTYPSRC___Source
TABACCINT,TCI,Intercompany account mapping,LEDTYPTGR,Target,M,,TABACCINT___LEDTYPTGR___Target
TABACCINT,TCI,Intercompany account mapping,SACSRCCDT,Control,SAC,,TABACCINT___SACSRCCDT___Control
TABACCINT,TCI,Intercompany account mapping,SACSRCDEB,Control,SAC,,TABACCINT___SACSRCDEB___Control
TABACCINT,TCI,Intercompany account mapping,SACTGRCDT,Control,SAC,,TABACCINT___SACTGRCDT___Control
TABACCINT,TCI,Intercompany account mapping,SACTGRDEB,Control,SAC,,TABACCINT___SACTGRDEB___Control
TABACCINT,TCI,Intercompany account mapping,UPDDAT,Change date,D,,TABACCINT___UPDDAT___Change date
TABACCINT,TCI,Intercompany account mapping,UPDDATTIM,Date time,ADATIM,,TABACCINT___UPDDATTIM___Date time
TABACCINT,TCI,Intercompany account mapping,UPDUSR,Change user,A,,TABACCINT___UPDUSR___Change user
TABACCLIK,TCK,Reciprocal accounts,ACC,General account,GAC,[GAC]GAC0=COA;ACC,TABACCLIK___ACC___General account
TABACCLIK,TCK,Reciprocal accounts,AUUID,Single identifier,AUUID,,TABACCLIK___AUUID___Single identifier
TABACCLIK,TCK,Reciprocal accounts,BPR,BP,BPR,[BPR]BPR0=[TCK]BPR,TABACCLIK___BPR___BP
TABACCLIK,TCK,Reciprocal accounts,COA,Chart of accounts,COA,[COA]COA0=[TCK]COA,TABACCLIK___COA___Chart of accounts
TABACCLIK,TCK,Reciprocal accounts,CREDAT,Date created,D,,TABACCLIK___CREDAT___Date created
TABACCLIK,TCK,Reciprocal accounts,CREDATTIM,Date time,ADATIM,,TABACCLIK___CREDATTIM___Date time
TABACCLIK,TCK,Reciprocal accounts,CREUSR,Creation user,A,,TABACCLIK___CREUSR___Creation user
TABACCLIK,TCK,Reciprocal accounts,EXPNUM,Export number,L,,TABACCLIK___EXPNUM___Export number
TABACCLIK,TCK,Reciprocal accounts,FCY1,Site 1,FCY,[FCY]FCY0=[TCK]FCY1,TABACCLIK___FCY1___Site 1
TABACCLIK,TCK,Reciprocal accounts,FCY2,Site 2,FCY,[FCY]FCY0=[TCK]FCY2,TABACCLIK___FCY2___Site 2
TABACCLIK,TCK,Reciprocal accounts,SAC,Control,SAC,,TABACCLIK___SAC___Control
TABACCLIK,TCK,Reciprocal accounts,UPDDAT,Change date,D,,TABACCLIK___UPDDAT___Change date
TABACCLIK,TCK,Reciprocal accounts,UPDDATTIM,Date time,ADATIM,,TABACCLIK___UPDDATTIM___Date time
TABACCLIK,TCK,Reciprocal accounts,UPDUSR,Change user,A,,TABACCLIK___UPDUSR___Change user
TABALLRUL,TRU,Allocation and issue rules,AUUID,Single identifier,AUUID,,TABALLRUL___AUUID___Single identifier
TABALLRUL,TRU,Allocation and issue rules,COEFLT,Coefficient filter,M,,TABALLRUL___COEFLT___Coefficient filter
TABALLRUL,TRU,Allocation and issue rules,COESOR,Sort by coef,M,,TABALLRUL___COESOR___Sort by coef
TABALLRUL,TRU,Allocation and issue rules,CPLPCU,PAC complete,M,,TABALLRUL___CPLPCU___PAC complete
TABALLRUL,TRU,Allocation and issue rules,CREDAT,Date created,D,,TABALLRUL___CREDAT___Date created
TABALLRUL,TRU,Allocation and issue rules,CREDATTIM,Date time,ADATIM,,TABALLRUL___CREDATTIM___Date time
TABALLRUL,TRU,Allocation and issue rules,CREUSR,Creation user,A,,TABALLRUL___CREUSR___Creation user
TABALLRUL,TRU,Allocation and issue rules,DOCFLT,Document units,M,,TABALLRUL___DOCFLT___Document units
TABALLRUL,TRU,Allocation and issue rules,LOCFLT,Location filter,M,,TABALLRUL___LOCFLT___Location filter
TABALLRUL,TRU,Allocation and issue rules,LOTMGT,Lot allocation sequence,M,,TABALLRUL___LOTMGT___Lot allocation sequence
TABALLRUL,TRU,Allocation and issue rules,PCUFLT,Packing unit,M,,TABALLRUL___PCUFLT___Packing unit
TABALLRUL,TRU,Allocation and issue rules,STAFLT,Quality filter,M,,TABALLRUL___STAFLT___Quality filter
TABALLRUL,TRU,Allocation and issue rules,STUFLT,Stock unit,M,,TABALLRUL___STUFLT___Stock unit
TABALLRUL,TRU,Allocation and issue rules,TEX,Description,AC0,,TABALLRUL___TEX___Description
TABALLRUL,TRU,Allocation and issue rules,TRUAXX,Description,AX3,,TABALLRUL___TRUAXX___Description
TABALLRUL,TRU,Allocation and issue rules,TRUCOD,Rule,A,,TABALLRUL___TRUCOD___Rule
TABALLRUL,TRU,Allocation and issue rules,TRUDES,Description,DES,,TABALLRUL___TRUDES___Description
TABALLRUL,TRU,Allocation and issue rules,UNTLOT,Single-lot,M,,TABALLRUL___UNTLOT___Single-lot
TABALLRUL,TRU,Allocation and issue rules,UPDDAT,Change date,D,,TABALLRUL___UPDDAT___Change date
TABALLRUL,TRU,Allocation and issue rules,UPDDATTIM,Date time,ADATIM,,TABALLRUL___UPDDATTIM___Date time
TABALLRUL,TRU,Allocation and issue rules,UPDUSR,Change user,A,,TABALLRUL___UPDUSR___Change user
TABBOMALT,TBO,BOM codes,ACSCOD,Access code,ACS,[ACS]ACS0=[TBO]ACSCOD,TABBOMALT___ACSCOD___Access code
TABBOMALT,TBO,BOM codes,AUUID,Single identifier,AUUID,,TABBOMALT___AUUID___Single identifier
TABBOMALT,TBO,BOM codes,BOMALT,BOM code,TBO,[TBO]TBO0=BOMALTTYP;BOMALT,TABBOMALT___BOMALT___BOM code
TABBOMALT,TBO,BOM codes,BOMALTTYP,BOM type,M,,TABBOMALT___BOMALTTYP___BOM type
TABBOMALT,TBO,BOM codes,CREDAT,Date created,D,,TABBOMALT___CREDAT___Date created
TABBOMALT,TBO,BOM codes,CREDATTIM,Date time,ADATIM,,TABBOMALT___CREDATTIM___Date time
TABBOMALT,TBO,BOM codes,CREUSR,Creation user,A,,TABBOMALT___CREUSR___Creation user
TABBOMALT,TBO,BOM codes,CSTUSE,Cost utilization,M,,TABBOMALT___CSTUSE___Cost utilization
TABBOMALT,TBO,BOM codes,FCY,Site,FCY,[FCY]FCY0=[TBO]FCY,TABBOMALT___FCY___Site
TABBOMALT,TBO,BOM codes,MFGUSE,Prod utilization,M,,TABBOMALT___MFGUSE___Prod utilization
TABBOMALT,TBO,BOM codes,MPSUSE,MPS utilization,M,,TABBOMALT___MPSUSE___MPS utilization
TABBOMALT,TBO,BOM codes,MRPUSE,MRP utilization,M,,TABBOMALT___MRPUSE___MRP utilization
TABBOMALT,TBO,BOM codes,TBODES,Description,DES,,TABBOMALT___TBODES___Description
TABBOMALT,TBO,BOM codes,TBODESAXX,Description,AX3,,TABBOMALT___TBODESAXX___Description
TABBOMALT,TBO,BOM codes,TBOSHO,Short description,SHO,,TABBOMALT___TBOSHO___Short description
TABBOMALT,TBO,BOM codes,TBOSHOAXX,Short description,AX1,,TABBOMALT___TBOSHOAXX___Short description
TABBOMALT,TBO,BOM codes,UPDDAT,Change date,D,,TABBOMALT___UPDDAT___Change date
TABBOMALT,TBO,BOM codes,UPDDATTIM,Date time,ADATIM,,TABBOMALT___UPDDATTIM___Date time
TABBOMALT,TBO,BOM codes,UPDUSR,Change user,A,,TABBOMALT___UPDUSR___Change user
TABCODEDT,TED,Report code table,AUUID,Single identifier,AUUID,,TABCODEDT___AUUID___Single identifier
TABCODEDT,TED,Report code table,CODEDT,Payment report code,TED,[TED]TED0=CODEDT;[V]GSUPCLE,TABCODEDT___CODEDT___Payment report code
TABCODEDT,TED,Report code table,CREDAT,Date created,D,,TABCODEDT___CREDAT___Date created
TABCODEDT,TED,Report code table,CREDATTIM,Date time,ADATIM,,TABCODEDT___CREDATTIM___Date time
TABCODEDT,TED,Report code table,CREUSR,Creation user,A,,TABCODEDT___CREUSR___Creation user
TABCODEDT,TED,Report code table,DESAXX,Description,AX3,,TABCODEDT___DESAXX___Description
TABCODEDT,TED,Report code table,LANDESSHO,Descriptions,A,,TABCODEDT___LANDESSHO___Descriptions
TABCODEDT,TED,Report code table,LEG,Legislation,ADI,[ADI]CODE=909;LEG,TABCODEDT___LEG___Legislation
TABCODEDT,TED,Report code table,SHOAXX,Short description,AX1,,TABCODEDT___SHOAXX___Short description
TABCODEDT,TED,Report code table,TRT,Processing,A,,TABCODEDT___TRT___Processing
TABCODEDT,TED,Report code table,UPDDAT,Change date,D,,TABCODEDT___UPDDAT___Change date
TABCODEDT,TED,Report code table,UPDDATTIM,Date time,ADATIM,,TABCODEDT___UPDDATTIM___Date time
TABCODEDT,TED,Report code table,UPDUSR,Change user,A,,TABCODEDT___UPDUSR___Change user
TABCONTAINER,TCTR,Container,AUUID,Single identifier,AUUID,,TABCONTAINER___AUUID___Single identifier
TABCONTAINER,TCTR,Container,CREDAT,Date created,D,,TABCONTAINER___CREDAT___Date created
TABCONTAINER,TCTR,Container,CREDATTIM,Date time,ADATIM,,TABCONTAINER___CREDATTIM___Date time
TABCONTAINER,TCTR,Container,CREUSR,Creation user,A,,TABCONTAINER___CREUSR___Creation user
TABCONTAINER,TCTR,Container,DESAXX,Description,AX3,,TABCONTAINER___DESAXX___Description
TABCONTAINER,TCTR,Container,DIU,Size unit,UOM,[TUN]TUN0=[TCTR]DIU,TABCONTAINER___DIU___Size unit
TABCONTAINER,TCTR,Container,ENAFLG,Active,M,,TABCONTAINER___ENAFLG___Active
TABCONTAINER,TCTR,Container,FREFLG,Freight,M,,TABCONTAINER___FREFLG___Freight
TABCONTAINER,TCTR,Container,INTFLG,Internal,M,,TABCONTAINER___INTFLG___Internal
TABCONTAINER,TCTR,Container,LBEFMT,Label format,ARP,[ARP]ARP0=[TCTR]LBEFMT,TABCONTAINER___LBEFMT___Label format
TABCONTAINER,TCTR,Container,LPNREFCOU,LPN seq. no.,ANM,[ANM]ANM0=[TCTR]LPNREFCOU,TABCONTAINER___LPNREFCOU___LPN seq. no.
TABCONTAINER,TCTR,Container,MAXWEI,Max wgt.,WEI,,TABCONTAINER___MAXWEI___Max wgt.
TABCONTAINER,TCTR,Container,MONITMFLG,Single-product,M,,TABCONTAINER___MONITMFLG___Single-product
TABCONTAINER,TCTR,Container,MONLOTFLG,Single-lot,M,,TABCONTAINER___MONLOTFLG___Single-lot
TABCONTAINER,TCTR,Container,RGT,Refrigerated,M,,TABCONTAINER___RGT___Refrigerated
TABCONTAINER,TCTR,Container,SHOAXX,Short description,AX1,,TABCONTAINER___SHOAXX___Short description
TABCONTAINER,TCTR,Container,TARWEI,Tare weight,WEI,,TABCONTAINER___TARWEI___Tare weight
TABCONTAINER,TCTR,Container,TCTRHEI,Height,DCB,,TABCONTAINER___TCTRHEI___Height
TABCONTAINER,TCTR,Container,TCTRLEN,Length,DCB,,TABCONTAINER___TCTRLEN___Length
TABCONTAINER,TCTR,Container,TCTRNUM,Container,TCTR,[TCTR]TCTR0=[TCTR]TCTRNUM,TABCONTAINER___TCTRNUM___Container
TABCONTAINER,TCTR,Container,TCTRTYP,Container type,M,,TABCONTAINER___TCTRTYP___Container type
TABCONTAINER,TCTR,Container,TCTRVOL,Volume,VOL,,TABCONTAINER___TCTRVOL___Volume
TABCONTAINER,TCTR,Container,TCTRWID,Width,DCB,,TABCONTAINER___TCTRWID___Width
TABCONTAINER,TCTR,Container,TEU,Twenty-foot equivalent unit,C,,TABCONTAINER___TEU___Twenty-foot equivalent unit
TABCONTAINER,TCTR,Container,UPDDAT,Change date,D,,TABCONTAINER___UPDDAT___Change date
TABCONTAINER,TCTR,Container,UPDDATTIM,Date time,ADATIM,,TABCONTAINER___UPDDATTIM___Date time
TABCONTAINER,TCTR,Container,UPDUSR,Change user,A,,TABCONTAINER___UPDUSR___Change user
TABCONTAINER,TCTR,Container,USFVOL,Usable volume,VOL,,TABCONTAINER___USFVOL___Usable volume
TABCONTAINER,TCTR,Container,VOU,Volume unit,UOM,[TUN]TUN0=[TCTR]VOU,TABCONTAINER___VOU___Volume unit
TABCONTAINER,TCTR,Container,WEU,Weight unit,UOM,[TUN]TUN0=[TCTR]WEU,TABCONTAINER___WEU___Weight unit
TABCOSTMET,TCM,Valuation methods,AUUID,Single identifier,AUUID,,TABCOSTMET___AUUID___Single identifier
TABCOSTMET,TCM,Valuation methods,AVCPER,Ave cost freq,M,,TABCOSTMET___AVCPER___Ave cost freq
TABCOSTMET,TCM,Valuation methods,CREDAT,Date created,D,,TABCOSTMET___CREDAT___Date created
TABCOSTMET,TCM,Valuation methods,CREDATTIM,Date time,ADATIM,,TABCOSTMET___CREDATTIM___Date time
TABCOSTMET,TCM,Valuation methods,CREUSR,Creation user,A,,TABCOSTMET___CREUSR___Creation user
TABCOSTMET,TCM,Valuation methods,CUNNEG,Negative quantity variance,M,,TABCOSTMET___CUNNEG___Negative quantity variance
TABCOSTMET,TCM,Valuation methods,CUNNEG2,Negative alternate,M,,TABCOSTMET___CUNNEG2___Negative alternate
TABCOSTMET,TCM,Valuation methods,CUNPOS,Positive quantity variance,M,,TABCOSTMET___CUNPOS___Positive quantity variance
TABCOSTMET,TCM,Valuation methods,CUNPOS2,Positive alternate,M,,TABCOSTMET___CUNPOS2___Positive alternate
TABCOSTMET,TCM,Valuation methods,EXPNUM,Export number,L,,TABCOSTMET___EXPNUM___Export number
TABCOSTMET,TCM,Valuation methods,ISSVLT2,Valuation alternate,M,,TABCOSTMET___ISSVLT2___Valuation alternate
TABCOSTMET,TCM,Valuation methods,ISSVLTCOD,Issue costing,M,,TABCOSTMET___ISSVLTCOD___Issue costing
TABCOSTMET,TCM,Valuation methods,NULPRI,Allow null cost,M,,TABCOSTMET___NULPRI___Allow null cost
TABCOSTMET,TCM,Valuation methods,PFMCLC2,Alternative default,M,,TABCOSTMET___PFMCLC2___Alternative default
TABCOSTMET,TCM,Valuation methods,PFMCLCBAS,Calculation basis,M,,TABCOSTMET___PFMCLCBAS___Calculation basis
TABCOSTMET,TCM,Valuation methods,PJMBUDMAN,Budget creation,M,,TABCOSTMET___PJMBUDMAN___Budget creation
TABCOSTMET,TCM,Valuation methods,PJMBUDVLT2,Secondary method,M,,TABCOSTMET___PJMBUDVLT2___Secondary method
TABCOSTMET,TCM,Valuation methods,PJMBUDVLTCOD,Primary method,M,,TABCOSTMET___PJMBUDVLTCOD___Primary method
TABCOSTMET,TCM,Valuation methods,PRIREG,Cost adjustment,M,,TABCOSTMET___PRIREG___Cost adjustment
TABCOSTMET,TCM,Valuation methods,PRIREGS,Cost adjustment,M,,TABCOSTMET___PRIREGS___Cost adjustment
TABCOSTMET,TCM,Valuation methods,RCPVLT2,Receipt alternate,M,,TABCOSTMET___RCPVLT2___Receipt alternate
TABCOSTMET,TCM,Valuation methods,RCPVLTCOD,Receipt costing,M,,TABCOSTMET___RCPVLTCOD___Receipt costing
TABCOSTMET,TCM,Valuation methods,TCMAXX,Description,AX3,,TABCOSTMET___TCMAXX___Description
TABCOSTMET,TCM,Valuation methods,TCMDES,Description,DES,,TABCOSTMET___TCMDES___Description
TABCOSTMET,TCM,Valuation methods,TCMSHO,Short description,SHO,,TABCOSTMET___TCMSHO___Short description
TABCOSTMET,TCM,Valuation methods,TCMSHOAXX,Short description,AX1,,TABCOSTMET___TCMSHOAXX___Short description
TABCOSTMET,TCM,Valuation methods,UPDDAT,Change date,D,,TABCOSTMET___UPDDAT___Change date
TABCOSTMET,TCM,Valuation methods,UPDDATTIM,Date time,ADATIM,,TABCOSTMET___UPDDATTIM___Date time
TABCOSTMET,TCM,Valuation methods,UPDUSR,Change user,A,,TABCOSTMET___UPDUSR___Change user
TABCOSTMET,TCM,Valuation methods,VLTCOD,Valuation method,A,,TABCOSTMET___VLTCOD___Valuation method
TABCOSTMET,TCM,Valuation methods,VLTINT,Internal transac val,M,,TABCOSTMET___VLTINT___Internal transac val
TABCOSTMVT,TVM,Movement values,AUUID,Single identifier,AUUID,,TABCOSTMVT___AUUID___Single identifier
TABCOSTMVT,TVM,Movement values,CREDAT,Date created,D,,TABCOSTMVT___CREDAT___Date created
TABCOSTMVT,TVM,Movement values,CREDATTIM,Date time,ADATIM,,TABCOSTMVT___CREDATTIM___Date time
TABCOSTMVT,TVM,Movement values,CREUSR,Creation user,A,,TABCOSTMVT___CREUSR___Creation user
TABCOSTMVT,TVM,Movement values,EXPNUM,Export number,L,,TABCOSTMVT___EXPNUM___Export number
TABCOSTMVT,TVM,Movement values,MVTNUL,Allow null cost,M,,TABCOSTMVT___MVTNUL___Allow null cost
TABCOSTMVT,TVM,Movement values,MVTTYP,Movement type,M,,TABCOSTMVT___MVTTYP___Movement type
TABCOSTMVT,TVM,Movement values,MVTVLT,Valuation,M,,TABCOSTMVT___MVTVLT___Valuation
TABCOSTMVT,TVM,Movement values,MVTVLT2,Alternative default,M,,TABCOSTMVT___MVTVLT2___Alternative default
TABCOSTMVT,TVM,Movement values,NUM,Number,C,,TABCOSTMVT___NUM___Number
TABCOSTMVT,TVM,Movement values,PRIREGX,Cost adjustment,M,,TABCOSTMVT___PRIREGX___Cost adjustment
TABCOSTMVT,TVM,Movement values,TRSCOD,Movement code,ADI,[ADI]CODE=14;TRSCOD,TABCOSTMVT___TRSCOD___Movement code
TABCOSTMVT,TVM,Movement values,UPDDAT,Change date,D,,TABCOSTMVT___UPDDAT___Change date
TABCOSTMVT,TVM,Movement values,UPDDATTIM,Date time,ADATIM,,TABCOSTMVT___UPDDATTIM___Date time
TABCOSTMVT,TVM,Movement values,UPDUSR,Change user,A,,TABCOSTMVT___UPDUSR___Change user
TABCOSTMVT,TVM,Movement values,VLTCOD,Valuation method,TCM,[TCM]TCM0=[TVM]VLTCOD,TABCOSTMVT___VLTCOD___Valuation method
TABCTL,TCT,Response table,ALPCOD,Alphanumeric code,A,,TABCTL___ALPCOD___Alphanumeric code
TABCTL,TCT,Response table,AUUID,Single identifier,AUUID,,TABCTL___AUUID___Single identifier
TABCTL,TCT,Response table,CREDAT,Date created,D,,TABCTL___CREDAT___Date created
TABCTL,TCT,Response table,CREDATTIM,Date time,ADATIM,,TABCTL___CREDATTIM___Date time
TABCTL,TCT,Response table,CREUSR,Creation user,A,,TABCTL___CREUSR___Creation user
TABCTL,TCT,Response table,DESCOD,Code description,DCT,,TABCTL___DESCOD___Code description
TABCTL,TCT,Response table,DESCOD1,Code description,DCT,,TABCTL___DESCOD1___Code description
TABCTL,TCT,Response table,DESCOD2,Code description,DCT,,TABCTL___DESCOD2___Code description
TABCTL,TCT,Response table,DESCOD3,Code description,DCT,,TABCTL___DESCOD3___Code description
TABCTL,TCT,Response table,DESCOD4,Code description,DCT,,TABCTL___DESCOD4___Code description
TABCTL,TCT,Response table,DESCOD5,Code description,DCT,,TABCTL___DESCOD5___Code description
TABCTL,TCT,Response table,DESCOD6,Code description,DCT,,TABCTL___DESCOD6___Code description
TABCTL,TCT,Response table,DESCOD7,Code description,DCT,,TABCTL___DESCOD7___Code description
TABCTL,TCT,Response table,DESCOD8,Code description,DCT,,TABCTL___DESCOD8___Code description
TABCTL,TCT,Response table,DESCOD9,Code description,DCT,,TABCTL___DESCOD9___Code description
TABCTL,TCT,Response table,LAN,Language,LAN,[TLA]TLA0=[TCT]LAN,TABCTL___LAN___Language
TABCTL,TCT,Response table,LANNBR,Number of descriptions,C,,TABCTL___LANNBR___Number of descriptions
TABCTL,TCT,Response table,NUMCOD,Numeric code,DCB,,TABCTL___NUMCOD___Numeric code
TABCTL,TCT,Response table,TCT,Response table,A,,TABCTL___TCT___Response table
TABCTL,TCT,Response table,TCTDES,Description,DES,,TABCTL___TCTDES___Description
TABCTL,TCT,Response table,TCTDESAXX,Description,AX3,,TABCTL___TCTDESAXX___Description
TABCTL,TCT,Response table,TCTLIN,Line,C,,TABCTL___TCTLIN___Line
TABCTL,TCT,Response table,TCTTYP,Type,M,,TABCTL___TCTTYP___Type
TABCTL,TCT,Response table,UPDDAT,Change date,D,,TABCTL___UPDDAT___Change date
TABCTL,TCT,Response table,UPDDATTIM,Date time,ADATIM,,TABCTL___UPDDATTIM___Date time
TABCTL,TCT,Response table,UPDUSR,Change user,A,,TABCTL___UPDUSR___Change user
TABDEPAGIO,TDA,Early discount/late charge table,ACCCOD,Accounting code,CAC,[CAC]CAC0=12;ACCCOD;[V]GSUPCLE,TABDEPAGIO___ACCCOD___Accounting code
TABDEPAGIO,TDA,Early discount/late charge table,AUUID,Single identifier,AUUID,,TABDEPAGIO___AUUID___Single identifier
TABDEPAGIO,TDA,Early discount/late charge table,CCE,Dimension,CCE,[CCE]CCE0=DIE(indice);CCE(indice),TABDEPAGIO___CCE___Dimension
TABDEPAGIO,TDA,Early discount/late charge table,CLCMOD,Calculation method,M,,TABDEPAGIO___CLCMOD___Calculation method
TABDEPAGIO,TDA,Early discount/late charge table,CREDAT,Date created,D,,TABDEPAGIO___CREDAT___Date created
TABDEPAGIO,TDA,Early discount/late charge table,CREDATTIM,Date time,ADATIM,,TABDEPAGIO___CREDATTIM___Date time
TABDEPAGIO,TDA,Early discount/late charge table,CREUSR,Creation user,A,,TABDEPAGIO___CREUSR___Creation user
TABDEPAGIO,TDA,Early discount/late charge table,DEP,Early discount/Late charge,TDA,[TDA]TDA0=[TDA]DEP,TABDEPAGIO___DEP___Early discount/Late charge
TABDEPAGIO,TDA,Early discount/late charge table,DEPDAT,Start date,D,,TABDEPAGIO___DEPDAT___Start date
TABDEPAGIO,TDA,Early discount/late charge table,DEPDAY,Daily horizon,C,,TABDEPAGIO___DEPDAY___Daily horizon
TABDEPAGIO,TDA,Early discount/late charge table,DEPDES,Description,DES,,TABDEPAGIO___DEPDES___Description
TABDEPAGIO,TDA,Early discount/late charge table,DEPRAT,Bank discount / charge rate,RAT,,TABDEPAGIO___DEPRAT___Bank discount / charge rate
TABDEPAGIO,TDA,Early discount/late charge table,DEPRATDES,Description,DES,,TABDEPAGIO___DEPRATDES___Description
TABDEPAGIO,TDA,Early discount/late charge table,DEPSHO,Short description,SHO,,TABDEPAGIO___DEPSHO___Short description
TABDEPAGIO,TDA,Early discount/late charge table,DEPTYP,Price - / +tax,M,,TABDEPAGIO___DEPTYP___Price - / +tax
TABDEPAGIO,TDA,Early discount/late charge table,DESAXX,Description,AX3,,TABDEPAGIO___DESAXX___Description
TABDEPAGIO,TDA,Early discount/late charge table,DIE,Dimension type code,DIE,[DIE]DIE0=[TDA]DIE,TABDEPAGIO___DIE___Dimension type code
TABDEPAGIO,TDA,Early discount/late charge table,GFY,Group,AGC,[AGF]AGF0=[TDA]GFY,TABDEPAGIO___GFY___Group
TABDEPAGIO,TDA,Early discount/late charge table,LANDESSHO,Descriptions,A,,TABDEPAGIO___LANDESSHO___Descriptions
TABDEPAGIO,TDA,Early discount/late charge table,LEG,Legislation,ADI,[ADI]CODE=909;LEG,TABDEPAGIO___LEG___Legislation
TABDEPAGIO,TDA,Early discount/late charge table,PFINUM,Purchase invoice element,PFI,[PFI]PFI0=PFINUM,TABDEPAGIO___PFINUM___Purchase invoice element
TABDEPAGIO,TDA,Early discount/late charge table,RMDCMG,Reminder campaign,M,,TABDEPAGIO___RMDCMG___Reminder campaign
TABDEPAGIO,TDA,Early discount/late charge table,SFINUM,Sales invoice element,SFI,[SFI]SFI0=SFINUM,TABDEPAGIO___SFINUM___Sales invoice element
TABDEPAGIO,TDA,Early discount/late charge table,SHOAXX,Short description,AX1,,TABDEPAGIO___SHOAXX___Short description
TABDEPAGIO,TDA,Early discount/late charge table,UPDDAT,Change date,D,,TABDEPAGIO___UPDDAT___Change date
TABDEPAGIO,TDA,Early discount/late charge table,UPDDATTIM,Date time,ADATIM,,TABDEPAGIO___UPDDATTIM___Date time
